father_file	question	answer
【勿外传】智能投顾产品要素表.txt	| 智能投顾选股类产品合集 | Unnamed: 1 | Unnamed: 2 | Unnamed: 3 | Unnamed: 4 | Unnamed: 5 | Unnamed: 6 | Unnamed: 7 | Unnamed: 8 |\n|-|-|-|-|-|-|-|-|-|\n| 国债逆回购 | 不收费 | 有 | 国债逆回购 | 不收费 | 每周第一个交易日 9:25 | 有 | 每周第一个交易日 9:25 | 客户适当性要求 |\n| |              | |              | |                       | |                       | 稳健型、积极型、激进型，且投资品种包含权益类容户 |\n| |              | |              | |                       | |                       | 注意事项: |\n| |              | |              | |                       | |                       | 模型反映主力行为指标具备滞后性，投资者需要充分知晓风险，根据其他指标判断，做出合理决策。单纯参考模型指标，可能给客户带来投资风险。 |	{'number': 3, 'question': [{'question': '国债逆回购产品的收费情况如何？', 'answer': '国债逆回购产品不收费。'}, {'question': '国债逆回购产品的交易时间是什么时候？', 'answer': '每周第一个交易日 9:25。'}, {'question': '国债逆回购产品的客户适应性要求是什么？', 'answer': '稳健型、积极型、激进型，且投资品种包含权益类容户。'}]}
1智能投顾产品合集.txt	| 智能投顾选股类产品合集 | Unnamed: 1 | Unnamed: 2 | Unnamed: 3 | Unnamed: 4 | Unnamed: 5 | Unnamed: 6 | Unnamed: 7 | Unnamed: 8 | Unnamed: 9 |\n|-|-|-|-|-|-|-|-|-|-|\n| |                                                                                                                                                                            | |                        | |                                                                                                                                                                                                          | 1、短信 | | | |	{'number': 3, 'question': [{'question': '智能投顾选股类产品合集中提到的产品类型是什么？', 'answer': '短信'}, {'question': '智能投顾选股类产品合集中提到的产品类型有哪些？', 'answer': '短信'}, {'question': '智能投顾选股类产品合集中提到的产品类型有哪些？', 'answer': '短信'}]}
19 盘中宝要素表.txt	| 盘中宝要素表——盘中热点资讯及相关个股（相关数据更新至2022.6.20） | Unnamed: 1 | Unnamed: 2 | Unnamed: 3 |\n|-|-|-|-|\n| 操作要求 | 17 | 账户要求 | 中信建投证券资金账户 |\n\n| 盘中宝要素表——盘中热点资讯及相关个股（相关数据更新至2022.6.20） | Unnamed: 1 | Unnamed: 2 | Unnamed: 3 |\n|-|-|-|-|\n| 操作要求 | 18 | 付费方式 | 资金账户可用资金 |\n\n| 盘中宝要素表——盘中热点资讯及相关个股（相关数据更新至2022.6.20） | Unnamed: 1 | Unnamed: 2 | Unnamed: 3 |\n|-|-|-|-|\n| 操作要求 | 19 | 签约途径 | 蜻蜓点金APP—首页AI选股—点金投—盘中宝 |\n\n| 盘中宝要素表——盘中热点资讯及相关个股（相关数据更新至2022.6.20） | Unnamed: 1 | Unnamed: 2 | Unnamed: 3 |\n|-|-|-|-|\n| 操作要求 | 20 | 可签约时间 | 点金投子产品，后端签约7*24小时 |\n\n| 盘中宝要素表——盘中热点资讯及相关个股（相关数据更新至2022.6.20） | Unnamed: 1 | Unnamed: 2 | Unnamed: 3 |\n|-|-|-|-|\n| 操作要求 | 21 | 生效时间 | 立即生效 |\n\n| 盘中宝要素表——盘中热点资讯及相关个股（相关数据更新至2022.6.20） | Unnamed: 1 | Unnamed: 2 | Unnamed: 3 |\n|-|-|-|-|\n| 操作要求 | 22 | 解约时间 | 同点金投解约方式 |	{'number': 3, 'question': [{'question': '盘中宝要素表中，操作要求21的生效时间是什么？', 'answer': '立即生效'}, {'question': '盘中药要素表中，操作要求22的解约时间是什么？', 'answer': '同点金投解约方式'}, {'question': '盘中药要素表中，操作要求17的账户要求是什么？', 'answer': '中信建投证券资金账户'}]}
6-1 涨停雷达.txt	| 智能投顾 | - | - |\n|-|-|-|\n| 点仅 | 自签14天免收货 | |\n| | 九大炒股利器让选股择时不再困难 | |\n| **股份30日最大涨幅 | 10万+订阅人数 | |\n| 立即查看 | | |\n| 筹码掘金2023年度选股报告 | 异动解读热门题材 | |\n| 统计时间：20230101-20231231 | | |\n| | 免费试读 | |\n| 7.9折立即签约 | 深度解读 | |\n| 选股工具择时买卖 | | 数据服务 |\n| 短线宝 | | 已订阅 |\n| 最受欢迎 | | |\n| 紧跟短线热点 | | |\n| 涨停雷达 | | 已订阅 |\n| 超预期模型 | | |\n| 监控市场异动，筛选强势股票 | | |\n| 尾股制有 | | 已订阅 |\n\n| 智能投顾 | - | - |\n|-|-|-|\n| 筹码掘金2023年度选股报告 | 异动解读热门题材 | |\n| 统计时间：20230101-20231231 | | |\n| | 免费试读 | |\n| 7.9折立即签约 | 深度解读 | |\n| 选股工具择时买卖 | | 数据服务 |\n| 短线宝 | | 已订阅 |\n| 最受欢迎 | | |\n| 紧跟短线热点 | | |\n| 涨停雷达 | | 已订阅 |\n| 超预期模型 | | |\n| 监控市场异动，筛选强势股票 | | |\n| 尾盘掘金 | | 已订阅 |\n| 机器学习超短线选股 | | |\n| 尾盘牛股捡漏神器 | | |\n| 筹码掘金 | | 已订阅 |\n| 识别支撑压力位 | | |\n\n说明\n\n本产品仅适用于稳健型级以上的权益类投资者股市有风险，投资离谨情\n\n说明\n\n涨停雷达\n\n监控市场异动，筛选强势股票\n\n到期日：2 0 2 4 - 0 2 - 2 0 立即续费\n\n市场情绪\n\n查看榜单\n\nX\n\n涨停数\n\n触及涨停数\n\n触及涨停数 封板率 连板数\n\n封板率\n\n连板数\n\n13只\n\n63.89%\n\n46只\n\n4 6 只 7 2 只 63.89% 1 3 只\n\n72只\n\n涨停数 一跌停数一5 日平均涨停数\n\n9:30 下滑可以\n\n15:00\n\n看到涨停雷达\n\n提示 开数据统\n\n开数据统\n\n计。\n\n量新战绩更多中际\n\n说明\n\n<\n\n提示：数据根据上海证券交易所、深圳证券交易所等公开数据统\n\n计。\n\n最新战绩?\n\n最新战绩 更多>	{'number': 3, 'question': [{'question': '智能投顾产品适用于哪些风险类型的投资者？', 'answer': '智能投顾产品仅适用于稳健型级以上的权益类投资者，股市有风险，投资需谨慎。'}, {'question': '智能投顾产品的统计时间范围是什么？', 'answer': '智能投顾产品的统计时间范围是20230101-20231231。'}, {'question': '智能投顾产品提供哪些短线选股工具？', 'answer': '智能投顾产品提供短线宝、涨停雷达、尾盘掘金等短线选股工具。'}]}
2-3Level2白银版功能详解逐笔明细.txt	25.82\n\n25.91 25.82\n\n成交量 换手率\n\n成交量\n\n换手率\n\n1 1 . 9 万手 0.93%\n\n11.9万手\n\n0.93%\n\n| 最高分时 | 26.36日K | 最低 | 25.80周K | 成交额月K | 3.11亿分钟 |\n|-|-|-|-|-|-|\n| 26.35 | | | +2.05% | 五档 | |\n| |            | |            | 时间 | 价格成交量 |\n| |            | | 15：00 | | |\n| 五档行情中看似有大单买入 | | | | 14：56 | 14：5626.07587 |\n| 成交？ | | | | 14：56 | |\n| |            | |            | 14：56 | |\n| |            | |            | 14：56 | 35 |\n| 25.29 | | | -2.05% | 14：56 | |\n| 9：30 | | | 15：00 | | |\n\n| 分时 | 日K | 周K月K | - | 分钟 |\n|-|-|-|-|-|\n| 26.35 | | +2.05% | 五档 | |\n| |                          | | 时间 | 价格成交量 |\n| |                          | 15：00 | | |\n| |                          | | 14：56626.07 | 58 |\n| | 五档行情中看似有大单买入 | | 14：56 | 7 |\n| 成交？ | | | 14：56 | |\n| |                          | | 14：56 | |\n| |                          | | 14：56 | 35 |\n| 25.29 | | -2.05% | 14：56 | |\n| 9：30 | | 15：00 | | |\n\n25.299:30\n\n豪票A 在五档行情中\n\n以2 6 . 1 0 元成交量2 6 2 5 手\n\n显示有大单买	{'number': 3, 'question': [{'question': '豪票A在五档行情中的成交价格是多少？', 'answer': '26.10元'}, {'question': '豪票A在五档行情中的成交量是多少手？', 'answer': '2625手'}, {'question': '豪票A在五档行情中的最高分时价格是多少？', 'answer': '26.36'}]}
3超级VIP要素表.txt	| 超级VIP要素表——点金投精简版，３款AI选股工具+1款内参资讯（相关数据更新至2024.8.27） | Unnamed: 1 | Unnamed: 2 | Unnamed: 3 |\n|-|-|-|-|\n| 操作要求 | 18 | 付费方式 | 资金账户可用资金 |\n\n| 超级VIP要素表——点金投精简版，３款AI选股工具+1款内参资讯（相关数据更新至2024.8.27） | Unnamed: 1 | Unnamed: 2 | Unnamed: 3 |\n|-|-|-|-|\n| 操作要求 | 19 | 签约途径 | 支付宝APP-搜索-中信建投超级VIP |\n\n| 超级VIP要素表——点金投精简版，３款AI选股工具+1款内参资讯（相关数据更新至2024.8.27） | Unnamed: 1 | Unnamed: 2 | Unnamed: 3 |\n|-|-|-|-|\n| 操作要求 | 20 | 可签约时间 | 后端签约：7*24小时签约 |\n\n| 超级VIP要素表——点金投精简版，３款AI选股工具+1款内参资讯（相关数据更新至2024.8.27） | Unnamed: 1 | Unnamed: 2 | Unnamed: 3 |\n|-|-|-|-|\n| 操作要求 | 21 | 生效时间 | 立即生效 |\n\n| 超级VIP要素表——点金投精简版，３款AI选股工具+1款内参资讯（相关数据更新至2024.8.27） | Unnamed: 1 | Unnamed: 2 | Unnamed: 3 |\n|-|-|-|-|\n| 操作要求 | 21 | 销售平台 | 支付宝 |\n\n| 超级VIP要素表——点金投精简版，３款AI选股工具+1款内参资讯（相关数据更新至2024.8.27） | Unnamed: 1 | Unnamed: 2 | Unnamed: 3 |\n|-|-|-|-|\n| 操作要求 | 22 | 解约时间 | 后端签约可在交易时间解约。支付宝APP-搜索-中信建投超级VIP-盘中-订单管理-退订 |	{'number': 3, 'question': [{'question': '超级VIP要素表中的AI选股工具和相关内参资讯的数据更新至何时？', 'answer': '相关数据更新至2024.8.27。'}, {'question': '超级VIP要素表中的操作要求21对应的销售平台是什么？', 'answer': '支付宝'}, {'question': '超级VIP要素表中的操作要求22对应的解约时间是什么？', 'answer': '后端签约可在交易时间解约。支付宝APP-搜索-中信建投超级VIP-盘中-订单管理-退订'}]}
1智能投顾产品合集.txt	| 智能投顾选股类产品合集 | Unnamed: 1 | Unnamed: 2 | Unnamed: 3 | Unnamed: 4 | Unnamed: 5 | Unnamed: 6 | Unnamed: 7 | Unnamed: 8 | Unnamed: 9 |\n|-|-|-|-|-|-|-|-|-|-|\n| |                                                                                                                                                                            | |                        | |                                                                                                                                                                                                          | 2、APP推送 | | | |	{'number': 3, 'question': [{'question': '智能投顾选股类产品合集中提到的推送方式是什么？', 'answer': 'APP推送'}, {'question': '智能投顾选股类产品合集中提到的推送方式是通过什么实现的？', 'answer': 'APP推送'}, {'question': '智能投顾选股类产品合集中提到的推送方式是通过什么实现的？', 'answer': 'APP推送'}]}
1智能投顾产品合集.txt	| 智能投顾选股类产品合集 | Unnamed: 1 | Unnamed: 2 | Unnamed: 3 | Unnamed: 4 | Unnamed: 5 | Unnamed: 6 | Unnamed: 7 | Unnamed: 8 | Unnamed: 9 |\n|-|-|-|-|-|-|-|-|-|-|\n| |                                                                                                                                                | |                        | 跟别人不太一样——与市场不同的理解 | | | 7188元/年 | | |\n| |                                                                                                                                                | |                        | 内容有用且有趣——可读性强，语言风格降维 | | 一线调研：梳理上市公司调研纪要精华，追踪公司基本面变化，重磅产线进展，发现蛛丝马迹。周日到周四每天 17:00 一篇 | | | |\n| |                                                                                                                                                | |                        | 更好的阅读体验——栏目设置，排版合理 | | | | | |	{'number': 3, 'question': [{'question': '智能投顾选股类产品合集的年费是多少？', 'answer': '7188元/年'}, {'question': '智能投顾选股类产品合集的年费是多少？', 'answer': '7188元/年'}, {'question': '智能投顾选股类产品合集的年费是多少？', 'answer': '7188元/年'}]}
【勿外传】智能投顾产品要素表.txt	| 智能投顾选股类产品合集 | Unnamed: 1 | Unnamed: 2 | Unnamed: 3 | Unnamed: 4 | Unnamed: 5 | Unnamed: 6 | Unnamed: 7 | Unnamed: 8 |\n|-|-|-|-|-|-|-|-|-|\n| |                                                                                                                  | |                          | |                                                   | | 连续包月：首月88元，次月开始168元 | 2、资金账号和手机号--绑定服务期内手机号无法解螂 |\n| |                                                                                                                  | |                          | |                                                   | |                                   | 3、仅限中信建投网上交易客户端 |	{'number': 3, 'question': [{'question': '智能投顾选股类产品合集的连续包月服务首月价格是多少？', 'answer': '首月88元'}, {'question': '智能投顾选股类产品合集的连续包月服务次月开始的价格是多少？', 'answer': '次月开始168元'}, {'question': '智能投顾选股类产品合集的连续包月服务在服务期内绑定手机号是否可以解绑？', 'answer': '服务期内手机号无法解绑'}]}
19 盘中宝要素表.txt	盘中宝要素表\n\n| 盘中宝要素表——盘中热点资讯及相关个股（相关数据更新至2022.6.20） | Unnamed: 1 | Unnamed: 2 | Unnamed: 3 |\n|-|-|-|-|\n| 基本信息 | 1 | 产品名称 | 盘中宝 |\n\n| 盘中宝要素表——盘中热点资讯及相关个股（相关数据更新至2022.6.20） | Unnamed: 1 | Unnamed: 2 | Unnamed: 3 |\n|-|-|-|-|\n| 基本信息 | 2 | 产品代码 | - |\n\n| 盘中宝要素表——盘中热点资讯及相关个股（相关数据更新至2022.6.20） | Unnamed: 1 | Unnamed: 2 | Unnamed: 3 |\n|-|-|-|-|\n| 基本信息 | 3 | 产品类型 | 后端收费-智能决策工具-资讯类 |\n\n| 盘中宝要素表——盘中热点资讯及相关个股（相关数据更新至2022.6.20） | Unnamed: 1 | Unnamed: 2 | Unnamed: 3 |\n|-|-|-|-|\n| 基本信息 | 4 | 产品简介 | 盘中宝是一款资讯类产品。专注A股市场，多角度挖掘市场重大新闻资讯，每个交易日更新3-5条重磅消息及相关受益公司。 |\n\n| 盘中宝要素表——盘中热点资讯及相关个股（相关数据更新至2022.6.20） | Unnamed: 1 | Unnamed: 2 | Unnamed: 3 |\n|-|-|-|-|\n| 基本信息 | 5 | 风格标签 | 【超高时效性】【权威性解读】【贴合热点】 |	{'number': 3, 'question': [{'question': '盘中宝产品的主要功能是什么？', 'answer': '盘中宝是一款资讯类产品，专注A股市场，多角度挖掘市场重大新闻资讯，每个交易日更新3-5条重磅消息及相关受益公司。'}, {'question': '盘中宝产品的风格标签有哪些？', 'answer': '【超高时效性】【权威性解读】【贴合热点】'}, {'question': '盘中宝产品的类型是什么？', 'answer': '后端收费-智能决策工具-资讯类'}]}
15 特灵回转交易要素表.txt	特灵回转交易要素表\n\n| 特灵回转交易——程序化T0交易工具（相关数据更新至2023.09） | Unnamed: 1 | Unnamed: 2 | Unnamed: 3 |\n|-|-|-|-|\n| 基本信息 | 1 | 产品名称 | 特灵回转交易 |\n\n| 特灵回转交易——程序化T0交易工具（相关数据更新至2023.09） | Unnamed: 1 | Unnamed: 2 | Unnamed: 3 |\n|-|-|-|-|\n| 基本信息 | 2 | 产品代码 | - |\n\n| 特灵回转交易——程序化T0交易工具（相关数据更新至2023.09） | Unnamed: 1 | Unnamed: 2 | Unnamed: 3 |\n|-|-|-|-|\n| 基本信息 | 3 | 产品类型 | 智能决策工具-程序化交易类 |\n\n| 特灵回转交易——程序化T0交易工具（相关数据更新至2023.09） | Unnamed: 1 | Unnamed: 2 | Unnamed: 3 |\n|-|-|-|-|\n| 基本信息 | 4 | 产品简介 | 程序化交易，基于用户持仓，并判断短期量价信息，交易下单，高抛低吸，赚取日内波动价差收益，降低长期持仓成本。 |\n\n| 特灵回转交易——程序化T0交易工具（相关数据更新至2023.09） | Unnamed: 1 | Unnamed: 2 | Unnamed: 3 |\n|-|-|-|-|\n| 基本信息 | 5 | 风格标签 | 【高抛低吸】、【AI机器学习】、【短线】 |	{'number': 3, 'question': [{'question': '特灵回转交易工具的产品类型是什么？', 'answer': '智能决策工具-程序化交易类'}, {'question': '特灵回转交易工具的风格标签有哪些？', 'answer': '【高抛低吸】、【AI机器学习】、【短线】'}, {'question': '特灵回转交易工具的产品代码是什么？', 'answer': '-'}]}
【AI百宝箱】利用神奇数字“9”，挖掘个股拐点.txt	1、九转指标只适⽤于个股的震荡市、弱⽜市以及弱熊市。⽽当股价处于⼤熊市和⼤⽜市期间，九转指\n标的指向性就不是很明确了。\n2、九转指标只是⼀个择时指标，是⼀个买卖时点指标；换句话说，就是你决定买和卖⽅向的时候，它 作为⼀个具体买卖时点的指标。	{'number': 3, 'question': [{'question': '九转指标适用于哪些市场情况？', 'answer': '九转指标适用于个股的震荡市、弱牛市以及弱熊市。'}, {'question': '九转指标在熊市和弱牛市期间的表现如何？', 'answer': '九转指标在熊市和弱牛市期间的指向性不是很明确了。'}, {'question': '九转指标的主要功能是什么？', 'answer': '九转指标是一个择时指标，是一个买卖时点指标；换句话说，就是你决定买卖方向的时候，它作为一个具体买卖时点的指标。'}]}
1智能投顾产品合集.txt	| 智能投顾选股类产品合集 | Unnamed: 1 | Unnamed: 2 | Unnamed: 3 | Unnamed: 4 | Unnamed: 5 | Unnamed: 6 | Unnamed: 7 | Unnamed: 8 | Unnamed: 9 |\n|-|-|-|-|-|-|-|-|-|-|\n| |                                                                                                                                                                            | |                        | |                                                                                                                                                                                                          | 4个股日k线页面【主力密码】 | | | |	{'number': 3, 'question': [{'question': '智能投顾选股类产品合集中提到了多少个股票日k线页面？', 'answer': '4个股票日k线页面'}, {'question': '智能投顾选股类产品合集中提到的股票日k线页面有什么特别之处？', 'answer': '主力密码'}, {'question': '智能投顾选股类产品合集中提到的股票日k线页面有什么特别之处？', 'answer': '主力密码'}]}
【勿外传】智能投顾产品要素表.txt	| 智慧研报要素表——提取研报精华，紧跟市场风口（相关数据更新至2024.6.3） | Unnamed: 1 | Unnamed: 2 | Unnamed: 3 |\n|-|-|-|-|\n| 基本信息 | 9 | 服务内容 | 脱水日报：浓缩全天内容精华全天最重要的4条内容，只需5分钟即可全掌握。每晚20:00左右发出 |\n| |              | |                                                                                                                            |\n| |              | | 评级精选：每日梳理300篇个股的评级日报，只找预期差。瞄准首次覆盖、上调评级以及目标价较高的个股。周日到周四每天 16:00 一篇。 |\n| |              | |                                                                                                                            |\n| |              | | 一线调研：梳理上市公司调研纪要精华，追踪公司基本面变化，重磅产线进展，发现蛛丝马迹。周日到周四每天 17:00 一篇 |\n| |              | |                                                                                                                            |\n| |              | | 强股脱水：只覆盖涨停板的机构票，结合研报基本面梳理挖掘中长线逻辑，波段高手必选，每交易日 17:00 一篇。 |\n| |              | |                                                                                                                            |	{'number': 3, 'question': [{'question': '智慧研报要素表中的脱水日报内容精华每天几点发布？', 'answer': '每晚20:00左右发出。'}, {'question': '智慧研报要素表中的一线调研内容精华每周几到每周几更新？', 'answer': '每周日到每周四每天17:00一篇。'}, {'question': '智慧研报要素表中的强股脱水内容每天几点更新？', 'answer': '每个交易日17:00一篇。'}]}
1智能投顾产品合集.txt	| 智能投顾选股类产品合集 | Unnamed: 1 | Unnamed: 2 | Unnamed: 3 | Unnamed: 4 | Unnamed: 5 | Unnamed: 6 | Unnamed: 7 | Unnamed: 8 | Unnamed: 9 |\n|-|-|-|-|-|-|-|-|-|-|\n| 指数红绿灯 | 14:30:00 | 有(持仓/自选股提醒） | 每周第一个交易日09:25 | 有(持仓/自选股提醒） | 09:15:00 | 有(持仓/自选股提醒） | 每周第一个交易日09:25 | 签约二维码 | 客户适当性要求 |\n| |              | |                       | |              | |                       | | 稳健型、积极型、激进型，且投资品种包含权益类容户 |\n| |              | |                       | |              | |                       | | 注意事项: |\n| |              | |                       | |              | |                       | | 模型反映主力行为指标具备滞后性，投资者需要充分知晓风险，根据其他指标判断，做出合理决策。单纯参考模型指标，可能给客户带来投资风险。 |	{'number': 3, 'question': [{'question': '智能投顾选股类产品的客户适当性要求包括哪些风险类型的投资者？', 'answer': '稳健型、积极型、激进型，且投资品种包含权益类容户。'}, {'question': '智能投顾选股类产品的指数红绿灯功能在每周的第一个交易日几点提供提醒？', 'answer': '每周第一个交易日09:25。'}, {'question': '智能投顾选股类产品的指数红绿灯功能在每周的第一个交易日几点提供提醒？', 'answer': '每周第一个交易日09:25。'}]}
1智能投顾产品合集.txt	| 智能投顾选股类产品合集 | Unnamed: 1 | Unnamed: 2 | Unnamed: 3 | Unnamed: 4 | Unnamed: 5 | Unnamed: 6 | Unnamed: 7 | Unnamed: 8 | Unnamed: 9 |\n|-|-|-|-|-|-|-|-|-|-|\n| |                                                                                                                                                                                                    | |                                    | |                                              | 4、诊股：个股评分、风险诊断 | 只要产生交易就会扣8.8元，与跟盘无关，不交易不收费，买卖双向收费。 | | （1）当客户交易创业板、科创板、ETF和新三板个股及可转债不扣费。 |\n| |                                                                                                                                                                                                    | |                                    | |                                              | |                                                                                                        | | （2）相当于整体提升佣金，签约后之前持仓卖出且是主板股票会收8.8元 |	{'number': 3, 'question': [{'question': '智能投顾选股类产品中的诊股服务收费规则是什么？', 'answer': '只要产生交易就会收8.8元，与跟盘无关，不交易不收费，买卖双向收费。'}, {'question': '智能投顾选股类产品中的诊股服务包括哪些内容？', 'answer': '个股评分、风险诊断'}, {'question': '智能投顾选股类产品中的诊股服务对哪些交易不收费？', 'answer': '当客户交易创业板、科创板、ETF和新三板个股及可转债不扣费。'}]}
【勿外传】智能投顾产品要素表.txt	| 智能投顾选股类产品合集 | Unnamed: 1 | Unnamed: 2 | Unnamed: 3 | Unnamed: 4 | Unnamed: 5 | Unnamed: 6 | Unnamed: 7 | Unnamed: 8 |\n|-|-|-|-|-|-|-|-|-|\n| |                                                                                                                  | |                          | |                                                   | | 连续包月：首月88元，次月开始168元 | 2、资金账号和手机号--绑定服务期内手机号无法解螂 |\n| |                                                                                                                  | |                          | |                                                   | |                                   | 3、仅限中信建投网上交易客户端 |\n\n| 智能投顾选股类产品合集 | Unnamed: 1 | Unnamed: 2 | Unnamed: 3 | Unnamed: 4 | Unnamed: 5 | Unnamed: 6 | Unnamed: 7 | Unnamed: 8 |\n|-|-|-|-|-|-|-|-|-|\n| 产品名称 | 产品简介 | 风格标签 | 目标客户画像 | 产品亮点 | 择时理念 | 服务内容及方式 | 产品收费方式 | 提示 |	{'number': 3, 'question': [{'question': '智能投顾选股类产品集合的首月费用是多少？', 'answer': '首月88元'}, {'question': '智能投顾选股类产品集合的次月开始每月费用是多少？', 'answer': '次月开始168元'}, {'question': '智能投顾选股类产品集合的服务期内是否可以解绑手机号？', 'answer': '服务期内手机号无法解绑'}]}
1智能投顾产品合集.txt	| 智能投顾选股类产品合集 | Unnamed: 1 | Unnamed: 2 | Unnamed: 3 | Unnamed: 4 | Unnamed: 5 | Unnamed: 6 | Unnamed: 7 | Unnamed: 8 | Unnamed: 9 |\n|-|-|-|-|-|-|-|-|-|-|\n| |                                                                                                                                                | |                        | |                                                                  | 强股脱水：只覆盖涨停板的机构票，结合研报基本面梳理挖掘中长线逻辑，波段高手必选，每交易日 17:00 一篇。 | | | |\n| |                                                                                                                                                | |                        | |                                                                  | |              | |                                                                  |	{'number': 3, 'question': [{'question': '《智能投顾选股类产品合集》中的“强势脱水”策略覆盖哪些类型的股票？', 'answer': '“强势脱水”策略只覆盖涨停板的机构票。'}, {'question': '“强势脱水”策略每天几点发布一篇新的股票分析？', 'answer': '“强势脱水”策略每个交易日17:00发布一篇新的股票分析。'}, {'question': '“强势脱水”策略如何结合基本面梳理挖掘中长线逻辑？', 'answer': '“强势脱水”策略结合研报基本面梳理挖掘中长线逻辑。'}]}
1智能投顾产品合集.txt	| 智能投顾选股类产品合集 | Unnamed: 1 | Unnamed: 2 | Unnamed: 3 | Unnamed: 4 | Unnamed: 5 | Unnamed: 6 | Unnamed: 7 | Unnamed: 8 | Unnamed: 9 |\n|-|-|-|-|-|-|-|-|-|-|\n| |                                                                                                                                                | |                        | |                                                                  | 强股脱水：只覆盖涨停板的机构票，结合研报基本面梳理挖掘中长线逻辑，波段高手必选，每交易日 17:00 一篇。 | | | |\n| |                                                                                                                                                | |                        | |                                                                  | |              | |                                                                  |	{'number': 3, 'question': [{'question': '《智能投顾选股类产品合集》中的“强势脱水”策略主要覆盖哪些股票？', 'answer': '“强势脱水”策略只覆盖涨停板的机构票。'}, {'question': '“强势脱水”策略结合了哪些基本面梳理挖掘中长线逻辑？', 'answer': '“强势脱水”策略结合研报基本面梳理挖掘中长线逻辑。'}, {'question': '“强势脱水”策略的推荐内容每天什么时间更新一次？', 'answer': '“强势脱水”策略的推荐内容每天17:00更新一篇。'}]}
